Smiles
C[C@@]1(F)CCC[C@H]1Nc1c(C(N)=O)cnn2cccc12
C[C@@]1(O)CCC[C@H]1Nc1c(C(N)=O)cnn2cccc12
C[C@@H](CC(F)(F)F)n1cc(-c2nc(-c3cnn(C[C@H](O)CO)c3)cn3nccc23)cn1
C[C@@H](CO)c1ccc(Nc2ncc(F)c(N3C[C@H]4[C@@H](C)[C@@]4(N=C(O)C4CC4)C3)n2)cn1
C[C@@H](CO)c1ccc(Nc2nccc(N3C[C@@H]4CC[C@H](C3)N4C(=O)C3CC3(F)F)n2)cn1
C[C@@H](O)[C@@H](CO)Nc1c(C(=N)O)cnn2cc(-c3ccccc3)cc12
C[C@@H](O)[C@@H](CO)Nc1c(C(N)=O)cnn2cc(-c3ccccc3)cc12
C[C@@H](O)[C@H](CO)Nc1c(C(=N)O)cnn2cc(-c3ccccc3)cc12
C[C@@H](O)[C@H](CO)Nc1c(C(N)=O)cnn2cc(-c3ccccc3)cc12
C[C@@H](O)Cn1c(C2CCC(O)CC2)nc2cc(C(N)=O)ccc21
C[C@@H](O)CNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1
C[C@@H](O)CNCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
C[C@@H]1C[C@H](Nc2c(C(N)=O)cnc3[nH]ccc23)CCN1Cc1cccc(Cl)c1
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12
C[C@@H]1CCN(C(=O)N2CCCC2)C[C@@H]1N(C)c1ncnc2[nH]ccc12
C[C@](O)(CO)CNc1cc(Nc2cccc(-c3ccc(C(F)(F)F)cc3F)c2)nn2c(C(N)=O)cnc12
C[C@]1(C#N)CCC[C@@H]1Nc1c(C(=N)O)cnn2cccc12
C[C@]1(C#N)CCC[C@H]1Nc1c(C(N)=O)cnn2cccc12
C[C@]1(NC#N)CCc2ccc(-c3nc[nH]c4nccc3-4)cc21
C[C@]1(NC#N)CCc2ccc(-c3ncnc4[nH]ccc34)cc21
C[C@]1(O)CCC[C@@H]1Nc1c(C(=N)O)cnn2cccc12
C[C@]1(O)CCC[C@H]1Nc1c(C(N)=O)cnn2cccc12
C[C@H](Nc1c(C(=N)O)cnn2cccc12)C(C)(C)C
C[C@H](Nc1c(C(N)=O)cnn2cccc12)C(C)(C)C
C[C@H](O)[C@@H](CO)Nc1c(C(=N)O)cnn2cc(-c3ccccc3)cc12
C[C@H](O)[C@@H](CO)Nc1c(C(N)=O)cnn2cc(-c3ccccc3)cc12
C[C@H](O)[C@H](CO)Nc1c(C(N)=O)cnn2cc(-c3ccccc3)cc12
C[C@H](O)CNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1
C[C@H](O)CNCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1
C[C@H]1[C@H]2CN(c3nc(Nc4ccc([C@@H](C)CO)nc4)ncc3F)C[C@@]12N=C(O)C1CC1
C[C@H]1[C@H]2CN(c3nc(Nc4ccc(CCO)nc4)ncc3F)C[C@@]12N=C(O)C1CC1
C[C@H]1[C@H]2CN(c3nc(Nc4cnc(CO)c(Cl)c4)ncc3F)C[C@@]12N=C(O)C1CC1
C[C@H]1[C@H]2CN(c3nc(Nc4cnn(C)c4)ncc3F)C[C@@]12N=C(O)[C@H]1C[C@@H]1C#N
C[C@H]1[C@H]2CN(c3nc(Nc4cnn(C)c4)ncc3F)C[C@@]12N=C(O)[C@H]1CC1(F)F
C[C@H]1[C@H]2CN(c3nc(Nc4cnn(C5COC5)c4)ncc3F)C[C@@]12N=C(O)[C@H]1CC1(F)F
C[C@H]1Cc2ccc(-c3nc[nH]c4nccc3-4)cc2[C@@H]1NC#N
C[C@H]1Cc2ccc(-c3nc[nH]c4nccc3-4)cc2[C@H]1NC#N
C[C@H]1Cc2ccc(-c3ncnc4[nH]ccc34)cc2[C@@H]1NC#N
C[C@H]1CCC(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12
C[C@H]1CCC1n1cc(-c2nc(-c3cnn(C[C@H](O)CO)c3)cn3nccc23)cn1
C[C@H]1CCCC[C@@H]1n1cc(-c2nc(-c3cnn(C[C@H](O)CO)c3)cn3nccc23)cn1
C[C@H]1CCCC[C@H]1n1c(-c2ccc(/C=C(\C#N)C(=O)N(C)C)o2)nc2c[nH]c3nccc-3c21
C[C@H]1CCN(C(=O)N2CC[C@H](S(=O)(=O)c3cccc(O)c3)C2)C[C@H]1N(C)c1ncnc2[nH]ccc12
C[C@H]1CCN(C)C[C@H]1n1ccc(=O)c2c[nH]c3nccc-3c21
C[C@H]1N(CC(F)(F)F)C[C@]1(CC#N)n1cc(-c2nc(-c3cnn(C)c3)cn3nccc23)cn1
C=CC(=O)N1CCC(n2nc(-c3cnn(CCOC)c3)c3c(N)ncnc32)C1
C=CC(=O)N1CCCC(Cn2nc(-c3cnn(C)c3)c3c(N)ncnc32)C1
C=CC(=O)N1CCCC(n2nc(-c3cnn(C)c3)c3c(N)ncnc32)C1
C=CC(=O)N1CCCC(n2nc(-c3cnn(CCOC)c3)c3c(N)ncnc32)C1
C=CC(=O)Nc1ccc(CNc2cc(Nc3cnn(CCO)c3)ncn2)cc1
C=CC(=O)Nc1ccc(CNc2cc(Nc3cnn(CCOC)c3)ncn2)cc1
C=CC(=O)Nc1cccc(CNc2cc(Nc3cnn(CCO)c3)ncn2)c1
C=CC(=O)Nc1cccc(CNc2cc(Nc3cnn(CCOC)c3)ncn2)c1
C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CCOCCOCCOCCNC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@H]45)c3)ncc2Cl)c1
C=CC(O)=Nc1cccc(CN=c2[nH]c(Nc3ccc(N4CCN(CCCCN=C(O)CC5[C@H]6C[C@@H]7C[C@@H](C[C@H]5C7)C6)CC4)cc3)ncc2Cl)c1
C=CC(O)=Nc1cccc(CN=c2[nH]c(Nc3ccc(N4CCN(CCCN=C(O)CC5[C@H]6C[C@H]7C[C@H](C6)C[C@@H]5C7)CC4)cc3)ncc2Cl)c1
C=CC(O)=Nc1cccc(CN=c2[nH]c(Nc3ccc(N4CCN(CCCN=C(O)CC5[C@H]6C[C@H]7C[C@H](C6)C[C@@H]5C7)CC4)cc3OC)ncc2Cl)c1
C=CC(O)=Nc1cccc(CN=c2[nH]c(Nc3ccc(N4CCN(CCN=C(O)CC5[C@H]6CC7C[C@@H](C6)C[C@@H]5C7)CC4)cc3OC)ncc2Cl)c1
C=CC(O)=Nc1cccc(CN=c2[nH]c(Nc3cnn(C4CCN(C(=O)CC5[C@H]6CC7C[C@H](C6)C[C@H]5C7)CC4)c3)ncc2Cl)c1
C=CC(O)=Nc1cccc(CN=c2[nH]c(Nc3cnn(C4CCN(CCN=C(O)CC5[C@H]6C[C@H]7C[C@H](C6)C[C@@H]5C7)CC4)c3)ncc2Cl)c1
C=CC(O)=Nc1cccc(CN=c2[nH]c(Nc3cnn(CCN4CCN(C(=O)CC5C6CC7C[C@H](C6)C[C@H]5C7)CC4)c3)ncc2Cl)c1
C=CC(O)=Nc1cccc(CN=c2[nH]c(Nc3cnn(CCO)c3)ncc2Cl)c1
C=CC(O)=Nc1cccc(CN=c2[nH]c(Nc3cnn(CCOC)c3)ncc2Cl)c1
C=CC(O)=Nc1cccc(CN=c2[nH]c(Nc3cnn(CCOCCOCCOCCN=C(O)CCCC[C@@H]4SC[C@@H]5N=C(O)N[C@H]45)c3)ncc2Cl)c1
C=CC(O)=Nc1cccc(CNc2cc(Nc3cnn(CCO)c3)ncn2)c1
C=CC(O)=Nc1cccc(CNc2cc(Nc3cnn(CCOC)c3)ncn2)c1
C1=C/COc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC/1
C1=C/COCc2cc(ccc2N2CCNCC2)Nc2nccc(n2)-c2cccc(c2)COC/1
C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cc(co2)COC/1
C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1
C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccnc(c2)OCC/1
C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1
C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2coc(c2)COC/1
C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2csc(c2)COC/1
C1=C/COCc2cccc(c2)-c2ccnc(n2)Nc2cc(cc(OCCN3CCCC3)c2)COC/1
C1=C/COCc2cccc(c2)-c2ccnc(n2)Nc2cc(cc(OCCN3CCOCC3)c2)COC/1
C1=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)OCC1
C1=CCOc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC1
C1=CCOCc2cc(ccc2N2CCNCC2)Nc2nccc(n2)-c2cccc(c2)COC1
C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC1
C1=CCOCc2cc(ccc2OCCN2CCCCC2)Nc2nccc(n2)-c2cccc(c2)COC1
C1=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cc(cc(OCCN3CCCC3)c2)COC1
C1=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cc(cc(OCCN3CCOCC3)c2)COC1
c1cc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccn1
c1cc2c(-c3cn(CC4CO4)nn3)nc[nH]c-2n1
c1cc2c(n1)ncc1[nH][nH]c(C3CCCCC3)c12
c1cc2c(n1)ncc1o[nH]c(C3CCCCC3)c12
c1cc2c(ncc3[nH]nc(C4CCCCC4)c32)[nH]1
c1cc2c(ncc3ccc(C4CCCCC4)n32)[nH]1
c1cc2c(ncc3nnc(C4CCCCC4)n32)[nH]1
c1cc2c(ncc3onc(C4CCCCC4)c32)[nH]1
c1cc2c(ncn3cnc(C4CCCCC4)c23)[nH]1
c1cc2c(ncn3nnc([C@H]4CC[C@@H](CNC5CC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc([C@H]4CC[C@H](CN5CCC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc([C@H]4CC[C@H](CN5CCCC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc([C@H]4CC[C@H](CN5CCOCC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc([C@H]4CC[C@H](CN5CCSC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc([C@H]4CC[C@H](CNC[C@@H]5CCCO5)CC4)c23)[nH]1
c1cc2c(ncn3nnc([C@H]4CC[C@H](CNC[C@H]5CCCO5)CC4)c23)[nH]1
c1cc2c(ncn3nnc([C@H]4CC[C@H](CNC56CC(C5)C6)CC4)c23)[nH]1
c1cc2c(ncn3nnc([C@H]4CC[C@H](CNC5CC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc([C@H]4CC[C@H](CNc5ccc(N6CCOCC6)cc5)CC4)c23)[nH]1
c1cc2c(ncn3nnc([C@H]4CC[C@H](CNC5CSC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc([C@H]4CC[C@H](NC5CC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc([C@H]4CC[C@H](NCC5CC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc([C@H]4CC[C@H](NN5CCOCC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CC5CCC4C5)c23)[nH]1
c1cc2c(ncn3nnc(C4CCC(CN5CCC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CCC(CN5CCCC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CCC(CN5CCOCC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CCC(CN5CCSC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CCC(CNC[C@@H]5CCCO5)CC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CCC(CNC56CC(C5)C6)CC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CCC(CNC5CCC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CCC(CNC5CCCC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CCC(CNC5COC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CCC(CNC5CSC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CCC(CNCC5CC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CCC(N5CCOCC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CCC(NC5CC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CCC(NCC5CC5)CC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CCC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CCCCCC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CCN(Cc5cncs5)CC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CCN(Cc5cocn5)CC4)c23)[nH]1
c1cc2c(ncn3nnc(C4CCN(Cc5csnn5)CC4)c23)[nH]1
c1cc2c3c(c[nH]c-2n1)CCCN3C1CCCCC1
c1cc2c3c(C4CCCCC4)noc3c[nH]c-2n1
c1ccc(-c2cccc3nc(-c4cncnc4)[nH]c(=NCc4ccccn4)c23)cc1
c1ccc(CCCN[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1
c1ccc(CCCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1
c1ccc(CCN[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1
c1ccc(CCNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1
c1ccc(CCNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1
c1ccc(CN[C@H]2CC[C@@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1
c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1
c1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1
c1ccc2sc(CN3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)nc2c1
c1cncc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1
c1coc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1
c1csc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1
c1csc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)n1
c1nc(-c2cn(CC3CO3)nn2)c2cc[nH]c2n1
c1nc(CCNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)c[nH]1
c1ncc(CCNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)[nH]1
c1ncc(CCNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)[nH]1
CC(=N)N=C(N)c1n[nH]c2cc(-c3cc(F)c(O)cc3CC(F)(F)F)[nH]c(=NCc3ccccc3N(C)S(C)(=O)=O)c12
CC(=O)N[C@@H]1CCN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)C1
CC(=O)N1CCc2nc(-c3[nH][nH]c4nc(-c5cc(F)c(O)cc5CC(F)(F)F)nc(=NCc5cc(O)ccc5N(C)S(C)(=O)=O)c3-4)[nH]c2C1
CC(=O)N1CCN(c2ccc(Nc3cc(NCc4cc(F)cc(F)c4)c(C(N)=O)nn3)cc2)CC1
CC(=O)N1CCN(c2ccc(Nc3cc(NCc4cccc(F)c4)c(C(N)=O)nn3)cc2)CC1
CC(=O)N1CCN(c2ccc(Nc3cc(NCc4ccccc4)c(C(N)=O)nn3)cc2)CC1
CC(=O)N1CCN(c2ccc(Nc3cc(NCc4ccccc4C)c(C(N)=O)nn3)cc2)CC1
CC(=O)N1CCN(c2ccc(Nc3cc(NCc4ccccc4F)c(C(N)=O)nn3)cc2)CC1
CC(=O)N1CCN(c2ccc(Nc3cc(NCc4cccs4)c(C(N)=O)nn3)cc2)CC1
CC(=O)N1CCN(c2ccc3cc2COCC=CCOCc2cccc(c2)-c2ccnc(n2)N3)CC1
CC(=O)OC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1
CC(=O)SC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1
CC(=O)SCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1
CC(C#N)[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1
CC(C#N)=C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1
CC(C#N)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1
CC(C)(C#N)c1ccc(Nc2nccc(N3C[C@@H]4CC[C@H](C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1
CC(C)(C#N)CN=C(O)Cc1nc2c[nH]c3nccc-3c2n1[C@H]1CC[C@H](CC#N)CC1
CC(C)(C#N)CNC(=O)Cc1nc2cnc3[nH]ccc3c2n1C1CCC(CC#N)CC1
CC(C)(C)c1nc2c3cc[nH]c(=O)c3c3cc(F)ccc3c2[nH]1
CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1
CC(C)(C)CNc1c(C(=N)O)cnn2cc(-c3ccccc3)cc12
CC(C)(C)NC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1
CC(C)(C)NS(=O)(=O)c1ccc(-c2cc3c(N)ncc(C(=O)NCCN4CCOCC4)c3s2)cc1
CC(C)(C)OC(=O)N1CC[C@H](NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1
CC(C)(C)OC(=O)N1CC[C@H](NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)C1
CC(C)(C)OC(=O)N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1
CC(C)(C)OC(=O)N1CCC(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)CC1
CC(C)(C)OC(=O)N1CCC(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CC1
CC(C)(O)C(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)N=C3O)c2)CC1
CC(C)(O)C(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1
CC(C)(O)C1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)CC1
CC(C)(O)C1CCN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CC1
CC(C)(O)CN=C(O)Cc1nc2c[nH]c3nccc-3c2n1[C@H]1CC[C@H](CC#N)CC1
CC(C)(O)CNC(=O)Cc1nc2cnc3[nH]ccc3c2n1C1CCC(CC#N)CC1
CC(C)[C@@H](C)n1cc(-c2cc(C(C)(C)O)n(C)n2)c2[nH]nc(N)c2c1=O
CC(C)[C@@H](C)n1cc(-c2ccc(N3CCOCC3)cn2)c2[nH]nc(N)c2c1=O
CC(C)[C@H](C)n1cc(-c2cc(C(C)(C)O)n(C)n2)c2[nH][nH]c(=N)c2c1=O
CC(C)[C@H](C)n1cc(-c2cc(C3CCOCC3)n(C)n2)c2[nH][nH]c(=N)c2c1=O
CC(C)[C@H](C)n1cc(-c2cc(N3CCOCC3)n(C)n2)c2[nH][nH]c(=N)c2c1=O
CC(C)[C@H](C)n1cc(-c2cc(N3CCOCC3)n(C)n2)c2[nH]nc(N)c2c1=O
CC(C)[C@H](C)n1cc(-c2cc(N3CCS(=O)(=O)CC3)n(C)n2)c2[nH][nH]c(=N)c2c1=O
CC(C)[C@H](C)n1cc(-c2cc(N3CCS(=O)(=O)CC3)n(C)n2)c2[nH]nc(N)c2c1=O
CC(C)[C@H](C)n1cc(-c2ccc(N3CCOCC3)cn2)c2[nH][nH]c(=N)c2c1=O
CC(C)[C@H](C)n1cc(-c2ccn(C)n2)c2[nH][nH]c(=N)c2c1=O
CC(C)[C@H](C)n1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O
CC(C)[C@H](C)n1cc(-c2nc(-c3cnn(C[C@@H](O)CO)c3)cn3nccc23)cn1
CC(C)C(C)n1cc(-c2ccc(N3CCOCC3)cn2)c2[nH]nc(N)c2c1=O
CC(C)C(C)n1cc(-c2ccn(C)n2)c2[nH][nH]c(=N)c2c1=O
CC(C)C(C)n1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O
CC(C)C[C@H](C)n1cc(-c2nc(-c3cnn(C(CO)CO)c3)cn3nccc23)cn1
CC(C)C[C@H](C)n1cc(-c2nc(-c3cnn(C[C@@H](O)CO)c3)cn3nccc23)cn1
CC(C)C[C@H](C)n1cc(-c2nc(-c3cnn(C[C@H](O)CO)c3)cn3nccc23)cn1
CC(C)c1cc(O)ccc1-c1ccc2c(-c3nc4ccccc4[nH]3)n[nH]c2c1
CC(C)c1ccc(-c2nc3cc(C(=N)O)ccc3n2CCN)cc1
CC(C)c1ccc(-c2nc3cc(C(N)=O)ccc3n2CCN)cc1
CC(C)c1nn(C)cc1-c1nc2c(N3CCN(Cc4cccnc4)CC3)c(Br)cnc2[nH]1
CC(C)c1nn(C)cc1-c1nc2ncc(Br)c(N3CCN(Cc4cccnc4)CC3)c2[nH]1
CC(C)CCNc1c(C(=N)O)cnn2cc(-c3ccccc3)cc12
CC(C)CCNc1c(C(N)=O)cnn2cc(-c3ccccc3)cc12
CC(C)CN=c1[nH]c(-c2cc(F)c(O)cc2CC(F)(F)F)nc(N)c1C=N
CC(C)CN=c1nc(-c2cc(F)c(O)cc2CC(F)(F)F)nc2[nH][nH]cc1-2
CC(C)Cn1cc(-c2ccn(C)n2)c2[nH][nH]c(=N)c2c1=O
CC(C)CNc1c(C(=N)O)cnn2cc(-c3ccccc3)cc12
CC(C)CNc1c(C(N)=O)cnn2cc(-c3ccccc3)cc12
CC(C)CS(=O)(=O)NC1CC(N(C)c2ncnc3[nH]ccc23)C1
CC(C)N=C(O)N1[C@H]2CC[C@@H]1CN(c1ccnc(Nc3cnn(C)c3)n1)C2
CC(C)n1cc(-c2nc(-c3cnn(C4CCNCC4)c3)cn3nccc23)cn1
CC(C)NC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1
CC(C)Nc1c(C(=N)O)cnn2cc(-c3ccccc3)cc12
CC(C)Nc1c(C(N)=O)cnn2cc(-c3ccccc3)cc12
CC(C)NCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1
CC(C)Oc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(=N)O)cnn3c2)cn1
CC(C)Oc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cn1
CC(CC#N)N1[C@H]2CC[C@@H]1CN(c1ccnc(Nc3cn[nH]c3)n1)C2
CC(CC#N)N1[C@H]2CC[C@@H]1CN(c1ccnc(Nc3cnn(C)c3)n1)C2
CC(CCCCCC(O)=NO)n1cc(-c2nc[nH]c3nccc2-3)cn1
CC(CO)CN=c1nc(-c2cc(F)c(O)cc2CC(F)(F)F)nc2[nH][nH]c(-c3nc4c([nH]3)CN(Cc3ccccc3)CC4)c1-2
CC(CO)n1cc(-c2nc(-c3cnn(C)c3)cn3nccc23)cn1
CC(NC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(F)c(F)c1
CC(NCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(F)c(F)c1
CC(O)=Nc1cccc(N=c2cc(NCc3cccc(F)c3)c(C(N)=O)n[nH]2)c1
CC(Oc1cc(-c2cn[nH]c2)cnc1N)c1cc(F)ccc1Cl
CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F
CC[C@@H](C(O)=NCC(F)(F)F)n1c(=O)c2cc(OC)c(OC)cc2c2c[nH]c3nccc-3c21
CC[C@@H](C1CCC1)n1cc(-c2nc(-c3cnn(C[C@H](O)CO)c3)cn3nccc23)cn1
CC[C@@H](CC(F)(F)F)n1cc(-c2nc(-c3cnn(C(CO)CO)c3)cn3nccc23)cn1
CC[C@@H](CC(F)(F)F)n1cc(-c2nc(-c3cnn(C[C@@H](O)CO)c3)cn3nccc23)cn1
CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12
